time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.07859219052026063,0.14361360682479188,12.248116992334877,0.042015964380964554,0.02644826497668351,0.0,-0.2243492328924362,0.35389630545196477,3.489703220501764,0.004448398315087019,-0.019079291590092185,0.0,433.5160698019656,434.7698552346347,434.468859177273,434.2328080230943
1.2600000000000007,-0.09265059184774235,0.1658014437962235,12.462551987849146,0.04192150232024083,0.025481881277049645,0.0,-0.24413365204706775,0.38568832657245394,3.6576043448848767,-0.017713787611384646,-0.010740352775507302,0.0,469.6065555078102,470.2530729750714,469.8136853573305,468.0921754462249
1.3200000000000007,-0.1077329913578405,0.1896538263187499,12.681422403908543,0.041446096294552426,0.024500762016638866,0.0,-0.2585498994119754,0.40933033969200905,3.6381394554359936,0.006693162704917242,-0.03099213598443047,0.0,412.1635778076013,410.3697154224498,409.7990000396403,411.9630245123306
1.3800000000000008,-0.12362168087287065,0.21485506398530363,12.897540925579491,0.042587622829077354,0.02254665634421471,0.0,-0.2709340825396715,0.43078285859844123,3.566037484980196,0.03635627251664515,-0.03592294472591728,0.0,393.284900096385,392.82733771959545,390.80629749398787,393.56172217741755
1.4400000000000008,-0.1403889794914458,0.24168716668773899,13.116821202798894,0.04474485955459695,0.02065187718519823,0.0,-0.28773653598718335,0.4638401070828935,3.7427300647602766,0.035137085922172115,-0.02406609369327176,0.0,471.52154058638024,472.4363541653487,473.1501772769606,473.05679224715306
1.5000000000000009,-0.1580200834209014,0.2703216502117443,13.341610929669558,0.04680465771867581,0.01876102907005439,0.0,-0.29982696922831603,0.49082326207208476,3.7502249733840127,0.03266517282058944,-0.05374760670366334,0.0,422.0547585308991,419.48437305465853,420.93547720209955,420.72205448686395
1.560000000000001,-0.17639177284830632,0.3007523332269842,13.569843943108737,0.048670509732624545,0.015714971582726278,0.0,-0.3122355695131853,0.5237106570734045,3.8571771393829435,0.02776255199616048,-0.045391533831865755,0.0,451.0181920925822,451.6909951338816,454.2772913284782,453.88428548791694
1.620000000000001,-0.1953876898689369,0.33300460889161176,13.800637051833055,0.049950998585298834,0.012829996965037616,0.0,-0.320729234640684,0.5514934628386874,3.8359911854981044,0.0036593850833537937,-0.05409492078939646,0.0,412.71586544993005,411.9452784668696,412.86106453719503,410.72879959952206
1.680000000000001,-0.21490698027730445,0.3672024377432654,14.035397122620058,0.05009300403038264,0.009345405793960815,0.0,-0.3295414579348397,0.5884238407850476,3.988821776405823,-0.0003528519344099747,-0.06754299003018616,0.0,467.6992217969263,466.64835941330256,467.5486678784649,467.2359044442336
1.740000000000001,-0.23485279813765184,0.40349195607599936,14.276804834225446,0.05080401653418498,0.005124567503462352,0.0,-0.3349169474126487,0.6212508222319563,4.057857627294374,0.02905141483299596,-0.07664272468151218,0.0,442.62509912305427,441.8716778567459,441.7454147756441,444.16363718089906
